Type,Typical.Action.Chain.Pos,Noun,Tense,Polarity,Co.2.Pr,Pr.2.Pr,Style,Gender,Age,Education,Speaker
Singular,Tails-Settings,lo,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,paloma,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,terremoto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,Maria,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,vegetariano,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,traductor,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,butaca,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,conocimiento,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,sapo,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,grupo de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,alumno,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Tails-Settings,invitado,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Singular,Heads,leon,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,lo,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,ardilla,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,ardilla,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,carro,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ22M11
Plural,Heads,muchacho,All.Others,Negative,Pluralized,Singular,Interview,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,maestro,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,monja,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,muerte,Present-Preterit,Positive,Pluralized,Pluralized,Interview,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,padre,All.Others,Positive,Pluralized,No.Priming,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,cosa,Present-Preterit,Negative,Pluralized,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,ladron,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,bandera,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,tanto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,carro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,gallina,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,huevo,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,tipo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,talento,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,talento,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,pelotero,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,pez,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,animal,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,lo,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,paloma,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,terremoto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,Maria,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,vegetariano,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,traductor,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,traductor,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,butaca,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,conocimiento,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,sapo,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,grupo de,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,alumno,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Tails-Settings,invitado,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,leon,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Heads,lo,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,ardilla,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Plural,Heads,carro,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Youngest.Speakers,Less,SJ23M11
Singular,Tails-Settings,cosa,Present-Preterit,Positive,Singular,Singular,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,cosa,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,casa,All.Others,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,estudiante,All.Others,Positive,Pluralized,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,maestro,All.Others,Positive,Pluralized,Pluralized,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,maestro,All.Others,Positive,Pluralized,Pluralized,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,lo,Present-Preterit,Positive,Singular,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,fiesta,Present-Preterit,Positive,Singular,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,fiesta,Present-Preterit,Positive,Singular,Singular,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,momento,Present-Preterit,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,muerto,Present-Preterit,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,gente,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,muerte,Present-Preterit,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,estudiante,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,joven,Present-Preterit,Positive,Pluralized,Pluralized,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,persona,Present-Preterit,Positive,Singular,Pluralized,Interview,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,padre,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,cosa,Present-Preterit,Negative,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,peligro,Present-Preterit,Negative,Singular,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,ladron,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,semana de,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,tanto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,persona,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,carro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,carro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,gallina,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,huevo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,tipo,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,talento,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,talento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Heads,pelotero,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,pez,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,animal,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Heads,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,Less,SJ24H11
